# ##X##X##X## #
 R X XX XX X   
# ##X##X##X## #
# ##X## ##X## #
   X X   X X   
# ##X## ##X## #
# ## ##X##X## #
      X XX X   
# ## ##X##X## #
# ##X##X##X## #
   X XX XX X   
# ##X##X##X## #
# ##X##X## ## #
   X XX X      
# ##X##X## ## #

episode  112 score 911.00 average score 388.66 epsilon 0.01
episode  113 score 874.00 average score 395.16 epsilon 0.01
episode  114 score 976.00 average score 395.67 epsilon 0.01
episode  115 score 837.00 average score 397.05 epsilon 0.01
episode  116 score 948.00 average score 405.57 epsilon 0.01
episode  117 score 248.00 average score 401.23 epsilon 0.01
episode  118 score 980.00 average score 428.91 epsilon 0.01
episode  119 score 974.00 average score 430.72 epsilon 0.01
episode  120 score 961.00 average score 453.73 epsilon 0.01
episode  121 score 902.00 average score 472.39 epsilon 0.01
episode  122 score 991.00 average score 491.46 epsilon 0.01
episode  123 score 974.00 average score 509.24 epsilon 0.01
episode  124 score 943.00 average score 527.59 epsilon 0.01
episode  125 score 981.00 average score 549.20 epsilon 0.01
episode  126 score 726.00 average score 551.94 epsilon 0.01
episode  127 score 928.00 average score 558.70 epsilon 0.01
episode  128 score 950.00 average score 563.69 epsilon 0.01
episode  129 score 964.00 average score 581.93 epsilon 0.01
episode  130 score 987.00 average score 601.88 epsilon 0.01
episode  131 score 942.00 average score 619.82 epsilon 0.01
episode  132 score 784.00 average score 636.18 epsilon 0.01
episode  133 score 942.00 average score 653.64 epsilon 0.01
episode  134 score 914.00 average score 672.42 epsilon 0.01
episode  135 score 970.00 average score 691.04 epsilon 0.01
episode  136 score 984.00 average score 710.28 epsilon 0.01
episode  137 score 990.00 average score 714.62 epsilon 0.01
episode  138 score 987.00 average score 717.98 epsilon 0.01
episode  139 score 987.00 average score 720.60 epsilon 0.01
episode  140 score 944.00 average score 724.29 epsilon 0.01
episode  141 score 975.00 average score 742.24 epsilon 0.01
episode  142 score 965.00 average score 760.01 epsilon 0.01
episode  143 score 855.00 average score 776.72 epsilon 0.01
episode  144 score 901.00 average score 779.79 epsilon 0.01
episode  145 score 838.00 average score 798.69 epsilon 0.01
episode  146 score 991.00 average score 800.82 epsilon 0.01
episode  147 score 962.00 average score 818.44 epsilon 0.01
episode  148 score 982.00 average score 822.89 epsilon 0.01
episode  149 score 991.00 average score 827.78 epsilon 0.01
episode  150 score 982.00 average score 832.01 epsilon 0.01
episode  151 score 991.00 average score 832.96 epsilon 0.01
episode  152 score 992.00 average score 835.55 epsilon 0.01
episode  153 score 992.00 average score 840.88 epsilon 0.01
episode  154 score 932.00 average score 842.11 epsilon 0.01
episode  155 score 990.00 average score 843.19 epsilon 0.01
episode  156 score 956.00 average score 845.99 epsilon 0.01
episode  157 score 936.00 average score 851.38 epsilon 0.01
episode  158 score 986.00 average score 852.88 epsilon 0.01
episode  159 score 961.00 average score 872.09 epsilon 0.01
episode  160 score 986.00 average score 876.96 epsilon 0.01
episode  161 score 937.00 average score 887.44 epsilon 0.01
episode  162 score 944.00 average score 887.11 epsilon 0.01
episode  163 score 992.00 average score 889.87 epsilon 0.01
episode  164 score 992.00 average score 891.25 epsilon 0.01
episode  165 score 940.00 average score 895.72 epsilon 0.01
episode  166 score 750.00 average score 894.07 epsilon 0.01
episode  167 score 986.00 average score 896.70 epsilon 0.01
episode  168 score 842.00 average score 900.29 epsilon 0.01
episode  169 score 977.00 average score 900.37 epsilon 0.01
episode  170 score 976.00 average score 901.30 epsilon 0.01
episode  171 score 955.00 average score 901.19 epsilon 0.01
episode  172 score 935.00 average score 903.39 epsilon 0.01
